Panel_ID,Ubicacion,Latitud,Longitud,Grado_inclinacion,Temperatura_C,Humedad (%),Viento (m/s),Nubosidad (%),Eficiencia_inicial (%),Eficiencia_actual (%),Fecha_medicion,Costo_instalacion (CLP),Costo_instalacion (USD),Costo_mantenimiento (CLP),Costo_mantenimiento (USD),Produccion_energia (kWh),Vida_util (años),Incentivos_fiscales (CLP),Incentivos_fiscales (USD),Cantidad_paneles
21082,Pirque,-33.5813112680684,-70.6455102239491,40,11.0,43.73,5.88076220025496,81.98,85.11,80.7,2027-04-21,1570370,1744.8555555555556,236925,101.21333333333334,3005.0,26,94526,105.02888888888889,6
59332,Pirque,-33.50364621251411,-70.94792189175004,33,31.19,78.47,8.921981503197616,22.74,93.42,89.7,2027-04-22,1364582,1516.2022222222222,394446,107.81,4004.0,27,56816,63.12888888888889,9
89667,Pirque,-33.36173121427309,-70.7808497325175,28,32.21,50.45,6.266438875552104,2.49,91.03,86.42,2027-04-23,1599909,1777.6766666666667,216358,119.88,3374.0,29,57876,64.30666666666667,9
48784,Lampa,-33.48693244403724,-70.97504540155171,22,15.41,37.64,8.509041383803984,76.99,84.17,81.51,2027-04-24,1319283,1465.87,197057,84.38555555555556,5616.0,22,109391,121.54555555555557,7
93850,Batuco,-33.61609406362344,-70.57489804022197,23,33.67,55.01,0.7173736571965872,85.7,92.35,88.37,2027-04-25,1820839,2023.1544444444444,418294,154.04222222222222,3484.0,22,198738,220.82,9
85651,Batuco,-33.643625547183554,-70.93006667742037,34,26.0,79.45,3.612097273158011,87.15,91.89,90.33,2027-04-26,1142152,1269.0577777777778,416569,86.98777777777778,5001.0,24,177968,197.7422222222222,7
15187,Chicureo,-33.426687950263016,-70.7504598617628,33,11.07,69.67,3.860651659640269,54.87,81.56,80.97,2027-04-27,1500702,1667.4466666666667,404726,129.54333333333332,4751.0,24,61555,68.39444444444445,5
73160,Chicureo,-33.69201966555442,-70.50561111422721,32,33.56,74.42,7.467751816553885,86.13,92.49,91.26,2027-04-28,1064739,1183.0433333333333,428176,73.21111111111111,4337.0,28,176526,196.14,10
18583,Lampa,-33.51119319017912,-70.6893588329152,23,30.47,44.24,5.411381439912882,36.02,93.42,89.89,2027-04-29,1132835,1258.7055555555555,152198,58.81777777777778,4660.0,23,163077,181.19666666666663,8
43109,Batuco,-33.43830333954007,-70.66337126759827,26,21.92,47.55,8.043325416995614,30.72,90.45,88.97,2027-04-30,1587055,1763.3944444444444,334466,84.63888888888889,4070.0,26,173679,192.97666666666663,8
34128,Chicureo,-33.45387417394542,-70.83817899779403,37,34.5,70.59,0.8569527308274683,34.71,86.84,84.73,2027-05-01,1928447,2142.718888888889,317292,58.49555555555556,4718.0,20,185268,205.85333333333327,6
36224,Colina,-33.29265885095305,-70.66207196059452,30,14.47,52.7,4.022186883634095,45.64,87.0,84.97,2027-05-02,1533762,1704.18,294931,163.4488888888889,3159.0,21,171295,190.32777777777773,6
94627,Batuco,-33.43559619698223,-70.88586938268016,28,30.58,72.07,3.001459020870664,30.81,90.32,85.41,2027-05-03,1087134,1207.9266666666667,312491,83.67,4607.0,23,82141,91.26777777777778,5
22476,Pirque,-33.69879273096296,-70.93042481848401,34,29.29,53.24,9.56631150173518,62.06,83.18,80.37,2027-05-04,1297864,1442.0711111111111,410910,155.05,5147.0,25,56333,62.59222222222222,7
46286,Lampa,-33.59516934554945,-70.62637124637372,32,10.97,41.84,3.904726538469976,89.92,89.67,86.02,2027-05-05,1108194,1231.3266666666666,173236,148.3766666666667,5646.0,27,169036,187.8177777777778,8
98366,Colina,-33.58309529522618,-70.6454315368395,23,29.96,34.79,4.304197252803222,69.39,91.68,89.19,2027-05-06,1261747,1401.941111111111,237955,115.59777777777778,3529.0,28,116272,129.1911111111111,10
44511,Lampa,-33.24787229519894,-70.91049855876449,31,33.9,60.47,1.948443945626278,56.19,89.45,87.91,2027-05-07,1172868,1303.1866666666667,366586,144.86111111111111,4086.0,29,179234,199.14888888888888,10
16013,Colina,-33.698165107787254,-70.96293804286137,39,31.55,73.32,0.8520818539052899,63.26,81.82,79.43,2027-05-08,1741977,1935.53,253145,153.13111111111112,5812.0,27,112229,124.69888888888887,9
64934,Lampa,-33.414484010055666,-70.95031910176446,25,13.06,38.08,4.448232410792166,33.34,92.81,90.49,2027-05-09,1577059,1752.2877777777778,296430,149.98777777777778,4500.0,27,66247,73.60777777777778,8
87331,Batuco,-33.42313776489213,-70.77670210558072,22,26.87,42.88,8.555833445893946,79.88,82.01,80.14,2027-05-10,1151129,1279.032222222222,380785,166.50444444444443,5755.0,27,108686,120.76222222222222,10
78579,Lampa,-33.487339044853414,-70.82262419025598,20,23.74,58.39,3.067856304746127,66.27,85.15,84.72,2027-05-11,1243827,1382.03,244914,82.78777777777778,4028.0,28,67477,74.97444444444444,10
80430,Batuco,-33.49542921964427,-70.70666587250186,28,27.77,69.02,0.75009433249286,87.84,92.32,90.2,2027-05-12,1363740,1515.2666666666669,357990,85.66666666666667,4845.0,21,113533,126.14777777777778,7
55283,Colina,-33.55247685116531,-70.5726101418229,28,26.32,58.38,9.1335251239203,30.73,92.64,90.13,2027-05-13,1886810,2096.455555555556,164596,152.1122222222222,4452.0,23,142320,158.13333333333333,8
16060,Lampa,-33.39155433205555,-70.7376583548652,32,13.42,69.81,8.242106376905804,70.89,84.65,84.31,2027-05-14,1380143,1533.4922222222222,282351,132.90222222222224,5169.0,29,186923,207.69222222222223,7
73034,Colina,-33.64148901354794,-70.63608855023668,20,33.36,67.18,5.454147814672114,73.65,92.01,89.5,2027-05-15,1467704,1630.782222222222,344269,67.05666666666667,3226.0,25,62193,69.10333333333334,7
88441,Lampa,-33.69063471693129,-70.67070608036967,20,14.95,45.83,2.014318572642985,25.28,84.79,83.52,2027-05-16,1576167,1751.2966666666666,288155,91.77444444444444,5703.0,26,196681,218.53444444444443,8
30862,Batuco,-33.495999971434344,-70.7818861746362,35,31.74,49.56,2.3270731231107544,88.1,87.48,85.86,2027-05-17,1903035,2114.483333333333,270674,104.57777777777778,4907.0,22,76589,85.0988888888889,8
79524,Pirque,-33.49597240720435,-70.64157861170281,29,21.15,48.4,5.443935283734383,47.13,93.36,92.72,2027-05-18,1911555,2123.95,407529,112.14333333333332,4991.0,23,86013,95.57,10
75807,Colina,-33.29095092197746,-70.96054840853826,39,12.13,59.11,3.2681926825558048,24.08,94.02,93.48,2027-05-19,1784615,1982.905555555556,390469,118.06333333333332,5444.0,28,117806,130.89555555555555,5
76411,Colina,-33.217078162393655,-70.95384728463704,31,22.39,68.71,1.72261769248104,98.92,86.76,86.67,2027-05-20,1973190,2192.4333333333334,406713,134.32222222222222,5524.0,20,195877,217.64111111111112,8
59072,Batuco,-33.29128672492848,-70.75144093661893,20,24.54,53.93,2.8185094579939607,13.72,88.76,85.0,2027-05-21,1868775,2076.4166666666665,169063,72.70444444444445,3708.0,22,144254,160.28222222222223,10
36972,Chicureo,-33.30821056755672,-70.54855508429954,38,33.01,65.8,9.031738386869511,72.75,94.48,90.06,2027-05-22,1426109,1584.5655555555556,217642,100.64666666666666,3104.0,20,154262,171.40222222222224,6
73684,Chicureo,-33.413319520640144,-70.54093327114121,27,18.37,33.48,9.256396399426702,44.37,87.66,86.61,2027-05-23,1604835,1783.15,240093,135.17888888888888,3325.0,21,78256,86.95111111111112,8
26075,Lampa,-33.64509346608787,-70.92759177058534,23,28.86,31.72,7.2766400609676865,11.37,88.55,85.21,2027-05-24,1498498,1664.997777777778,367215,106.99666666666668,5787.0,22,71968,79.96444444444444,9
90555,Lampa,-33.49798596377693,-70.84849477630995,21,10.18,75.21,7.87408642798191,63.52,91.5,91.03,2027-05-25,1008811,1120.901111111111,332992,143.79222222222222,5821.0,21,52185,57.98333333333333,5
80559,Chicureo,-33.364226732282866,-70.52096883212037,23,22.95,79.47,9.93546762235045,87.66,87.04,85.03,2027-05-26,1751869,1946.5211111111112,309601,77.20777777777778,4515.0,27,163384,181.5377777777778,9
36826,Lampa,-33.43655738428383,-70.92844967613122,28,18.21,73.16,1.6919724026156335,17.11,81.11,77.37,2027-05-27,1161968,1291.0755555555556,185954,120.67666666666666,5332.0,25,94638,105.15333333333334,5
67099,Pirque,-33.30178562866349,-70.62803993454202,31,12.87,66.9,9.33203468824826,1.25,87.85,87.42,2027-05-28,1686846,1874.2733333333333,177856,117.15,3545.0,20,62501,69.44555555555556,9
64092,Lampa,-33.42236220310032,-70.98557423074469,39,23.32,59.1,5.888429154665688,82.97,92.32,89.8,2027-05-29,1496185,1662.4277777777777,152573,152.7788888888889,3364.0,29,77719,86.35444444444444,5
89974,Pirque,-33.28395621758844,-70.78644110619109,23,19.56,45.39,5.692880126197792,83.37,88.94,88.48,2027-05-30,1617738,1797.486666666667,185367,61.60333333333333,3274.0,25,180980,201.0888888888889,8
64742,Pirque,-33.246124195643205,-70.8261929122738,28,27.64,50.78,7.92179415192485,66.49,92.34,88.26,2027-05-31,1165549,1295.0544444444445,387804,164.9477777777778,3262.0,21,118488,131.65333333333334,5
87973,Batuco,-33.401220449403695,-70.59182267038196,35,29.89,38.61,1.446499574910575,66.38,84.13,82.74,2027-06-01,1172270,1302.522222222222,472918,154.7277777777778,3457.0,29,148157,164.61888888888888,5
25476,Batuco,-33.377576210104614,-70.94528079173645,36,26.44,46.75,2.1169469633526807,31.66,85.38,83.84,2027-06-02,1910691,2122.99,173752,129.04888888888888,4664.0,24,192768,214.18666666666667,6
98794,Pirque,-33.325611937396204,-70.78975362773772,33,19.85,57.5,0.2389258658506676,17.78,93.76,90.55,2027-06-03,1491226,1656.9177777777777,467173,60.586666666666666,3530.0,27,112948,125.49777777777778,8
50743,Chicureo,-33.55264552532329,-70.64598909348848,28,34.12,77.82,9.068135815184592,46.94,88.79,87.03,2027-06-04,1050784,1167.5377777777778,298757,126.63444444444444,4513.0,27,59929,66.58777777777777,5
61609,Lampa,-33.22218326079822,-70.55433475386519,26,31.05,38.15,3.834269788531332,29.89,85.75,82.85,2027-06-05,1702941,1892.1566666666668,463837,145.6377777777778,4334.0,22,58154,64.61555555555556,10
65453,Colina,-33.25231928758869,-70.76945678024757,36,23.44,69.65,0.6225172349580665,34.15,89.35,87.15,2027-06-06,1907303,2119.225555555556,266739,91.27555555555556,5007.0,29,140198,155.77555555555554,8
72927,Chicureo,-33.59595864969051,-70.80178718128965,38,26.36,46.9,6.523150651130233,30.72,87.07,83.22,2027-06-07,1692469,1880.5211111111112,468105,90.47666666666667,3615.0,20,54345,60.38333333333333,8
65528,Chicureo,-33.40483319965282,-70.86775234240133,36,21.06,52.73,9.527373924446364,59.59,94.12,90.3,2027-06-08,1948606,2165.117777777778,388009,105.27333333333333,5373.0,24,181477,201.64111111111112,8
47696,Batuco,-33.44785907862348,-70.99915446842199,36,32.0,60.75,0.0929924274325932,3.87,93.48,89.81,2027-06-09,1070482,1189.4244444444444,406028,90.12,3816.0,22,167703,186.33666666666667,6
30621,Batuco,-33.69250651256676,-70.7462926921325,34,19.16,48.97,0.2575037118681433,68.01,92.41,91.42,2027-06-10,1851853,2057.6144444444444,357980,82.54333333333334,4229.0,27,52283,58.09222222222222,6
76561,Lampa,-33.68229188259851,-70.97755603541802,35,23.74,77.98,7.918164205988132,23.67,94.98,92.99,2027-06-11,1596099,1773.4433333333334,406609,109.22,4705.0,22,99920,111.02222222222224,7
44620,Lampa,-33.20742614781675,-70.51025642927102,35,19.9,64.32,2.2444483506411608,2.94,88.39,84.72,2027-06-12,1719498,1910.5533333333333,486676,62.89,5937.0,29,80340,89.26666666666667,7
80172,Batuco,-33.40836581825316,-70.7760124837785,20,27.09,68.6,1.7670151766886757,69.42,86.95,84.22,2027-06-13,1665552,1850.6133333333328,494138,128.6233333333333,5042.0,24,170397,189.33,7
36850,Pirque,-33.21037606640684,-70.63997471186248,40,27.47,31.4,8.074632383957589,51.77,90.13,85.79,2027-06-14,1162595,1291.772222222222,468277,157.16,3996.0,29,70031,77.81222222222222,6
27191,Batuco,-33.307994581985206,-70.5690775497478,35,24.22,34.95,5.615378406499662,70.62,88.18,88.06,2027-06-15,1167990,1297.7666666666669,473412,138.79555555555555,4877.0,23,112842,125.38,6
44741,Batuco,-33.52847037743891,-70.60312023925282,24,23.57,45.92,3.735883512082986,96.03,84.44,81.95,2027-06-16,1931981,2146.645555555556,338456,139.51333333333332,5057.0,29,124549,138.3877777777778,9
45760,Pirque,-33.361083011171544,-70.82871259641135,26,13.57,57.23,3.5556899901100545,29.15,86.9,82.81,2027-06-17,1972927,2192.141111111111,181653,112.04666666666668,5515.0,20,71676,79.64,9
52584,Chicureo,-33.48710951299116,-70.65130516782617,26,17.07,41.37,1.7468213691120138,61.1,94.52,90.06,2027-06-18,1958114,2175.682222222222,307729,56.09,4116.0,25,93515,103.90555555555557,6
55498,Lampa,-33.55914807690749,-70.93380658460015,21,31.01,52.76,4.787974057051495,37.42,90.67,90.05,2027-06-19,1183971,1315.5233333333333,378504,104.26555555555557,3535.0,27,73031,81.14555555555556,8
19366,Colina,-33.59799893100839,-70.95199298776909,22,17.62,39.3,8.660167697521304,1.76,87.36,85.22,2027-06-20,1550701,1723.0011111111112,271829,71.54333333333334,5871.0,25,195259,216.95444444444445,8
89205,Chicureo,-33.575360330327044,-70.83572782104338,27,22.21,35.59,0.0070000055680052,2.79,80.55,80.23,2027-06-21,1923858,2137.62,278377,108.27222222222224,4857.0,21,113397,125.99666666666668,10
23755,Batuco,-33.52937220193715,-70.64074520487881,25,17.34,43.74,1.651888551480266,40.28,94.88,89.95,2027-06-22,1204648,1338.497777777778,151622,94.07333333333334,4851.0,25,80637,89.59666666666666,9
70696,Lampa,-33.51999919509718,-70.63716794148674,33,23.07,31.99,7.316646896473963,84.77,83.7,79.78,2027-06-23,1747835,1942.0388888888888,198756,115.5411111111111,5694.0,21,134978,149.97555555555556,10
11304,Chicureo,-33.20298116555383,-70.97110499443257,31,15.95,61.51,4.117703396542439,24.97,94.49,94.19,2027-06-24,1927445,2141.6055555555554,190809,129.0388888888889,3987.0,28,183589,203.9877777777777,8
44810,Batuco,-33.51913329323797,-70.83569283641185,27,17.54,31.59,4.276042921735752,17.51,92.32,89.91,2027-06-25,1692370,1880.411111111111,166725,154.1511111111111,5805.0,22,56304,62.56,9
71653,Lampa,-33.5606511843535,-70.53397339984039,23,24.22,38.72,2.484306159013574,35.38,86.33,84.59,2027-06-26,1941316,2157.0177777777776,342468,124.25111111111111,6000.0,27,141782,157.53555555555556,7
97492,Chicureo,-33.42073738138898,-70.74439292968687,20,28.2,62.94,4.461298628061286,83.63,94.46,92.64,2027-06-27,1563222,1736.9133333333334,201226,155.42,3173.0,25,120604,134.00444444444443,10
54780,Colina,-33.50632528881993,-70.78799453736058,30,20.14,38.71,3.605533520525195,6.38,82.76,80.88,2027-06-28,1725672,1917.4133333333327,231182,74.60111111111111,5526.0,20,157793,175.32555555555555,10
39043,Lampa,-33.56933884239431,-70.89935645664467,30,25.62,40.96,5.30232406497447,27.04,92.59,90.77,2027-06-29,1398577,1553.9744444444443,179402,143.67444444444445,3734.0,23,171945,191.05,10
64572,Colina,-33.28169446243202,-70.5745249646533,28,29.03,65.99,3.120435053649102,54.59,85.09,83.36,2027-06-30,1514551,1682.8344444444444,154263,149.30555555555554,3694.0,21,111219,123.57666666666668,8
98657,Pirque,-33.54412992628892,-70.90422002464794,39,18.57,71.02,0.236731432829359,64.54,80.49,76.51,2027-07-01,1976556,2196.173333333333,377595,97.71333333333334,3078.0,23,126191,140.2122222222222,10
22557,Chicureo,-33.25861767654014,-70.62584176021055,32,15.68,33.0,3.87455232884078,45.9,93.29,89.85,2027-07-02,1456582,1618.4244444444444,327900,97.88222222222224,4575.0,24,151925,168.80555555555554,7
25367,Colina,-33.401561488575325,-70.69112422639256,25,25.16,37.99,7.041978416101823,39.0,87.28,87.24,2027-07-03,1773090,1970.1,197924,146.9011111111111,5296.0,24,64581,71.75666666666666,8
60069,Chicureo,-33.5778147196022,-70.63200393102854,37,16.1,70.05,3.495194697016525,3.5,89.89,89.32,2027-07-04,1654198,1837.9977777777776,486326,81.89111111111112,5342.0,20,183571,203.96777777777777,7
40988,Pirque,-33.40682044087437,-70.98147827212468,35,24.87,78.28,5.2588799865574645,9.06,80.16,76.29,2027-07-05,1525209,1694.6766666666667,374137,144.36444444444444,4588.0,25,50623,56.24777777777778,10
37810,Chicureo,-33.39017023192055,-70.93963258474038,32,20.58,47.22,5.026894937356262,43.61,85.47,81.73,2027-07-06,1769773,1966.4144444444444,447881,164.24333333333334,5203.0,29,149675,166.30555555555554,5
69153,Chicureo,-33.34870034748791,-70.972095867476,34,14.31,61.03,7.407867284940308,68.57,91.38,91.06,2027-07-07,1323172,1470.191111111111,310445,76.37222222222222,5149.0,22,160892,178.76888888888888,5
16583,Chicureo,-33.23104380218616,-70.76891011342992,39,15.75,39.03,0.9391256053869624,39.92,82.67,79.24,2027-07-08,1016394,1129.3266666666666,317469,60.61111111111112,5735.0,25,145305,161.45,6
59041,Chicureo,-33.51485804082537,-70.56725393998872,38,16.59,34.43,3.96927282680375,4.3,86.83,85.09,2027-07-09,1085069,1205.6322222222225,251371,107.00555555555556,5898.0,25,121507,135.0077777777778,9
94963,Batuco,-33.63114092402313,-70.8078855771876,32,23.99,71.34,0.3169477325629455,94.76,89.47,86.15,2027-07-10,1884642,2094.0466666666666,188709,78.62222222222222,3449.0,21,56114,62.34888888888889,10
41228,Colina,-33.63735122359184,-70.56487285996619,31,13.88,56.92,8.201187052565201,98.72,92.82,91.46,2027-07-11,1601273,1779.1922222222222,342192,78.59333333333333,5984.0,21,177962,197.73555555555555,5
14045,Batuco,-33.498556545613525,-70.70818449031101,21,32.01,34.82,2.4134563311649804,72.47,90.09,88.77,2027-07-12,1723398,1914.8866666666668,300322,150.14,3114.0,20,184635,205.15,8
36736,Pirque,-33.621520534378405,-70.62189225978476,29,10.44,44.1,5.389808710920035,74.66,81.78,81.75,2027-07-13,1207774,1341.9711111111112,171172,156.40333333333334,5218.0,28,156721,174.13444444444443,10
78631,Pirque,-33.49949069274916,-70.54839369728663,36,26.03,75.18,6.588805072692527,28.02,84.59,80.31,2027-07-14,1933618,2148.4644444444443,161555,85.13555555555556,5130.0,21,73186,81.31777777777778,8
61427,Chicureo,-33.48809753498607,-70.8442721082983,36,22.88,77.16,5.2394017501036085,33.52,92.87,89.68,2027-07-15,1833035,2036.7055555555555,203276,150.94555555555556,4222.0,29,69959,77.73222222222222,9
71775,Lampa,-33.61843318411687,-70.82038700130846,36,20.05,45.36,0.0776084154525647,70.01,93.12,89.37,2027-07-16,1323095,1470.1055555555556,207492,147.0911111111111,3758.0,23,169968,188.85333333333327,9
30120,Batuco,-33.3687091279582,-70.6403619064098,35,21.43,30.94,8.244200123127662,6.16,91.5,88.51,2027-07-17,1638355,1820.3944444444444,334074,95.80777777777776,4678.0,20,138126,153.47333333333333,10
34446,Lampa,-33.600614690871154,-70.88901480013715,36,24.22,33.23,2.1759861424341667,66.94,84.67,84.41,2027-07-18,1563254,1736.9488888888889,406010,125.53444444444445,3465.0,26,188102,209.00222222222223,10
69490,Lampa,-33.49899611842298,-70.84920169751638,31,26.04,53.78,4.42400772710323,0.92,93.41,92.67,2027-07-19,1254174,1393.5266666666666,372320,157.1688888888889,3235.0,27,119663,132.95888888888888,6
68844,Colina,-33.316463311317385,-70.58728952253438,37,26.97,66.72,6.120583408624939,35.56,89.89,86.88,2027-07-20,1672327,1858.141111111111,161046,74.86222222222223,5605.0,27,74215,82.46111111111111,7
86791,Lampa,-33.516294197903335,-70.58910053576783,37,33.34,31.84,8.88600109071718,72.36,82.43,81.09,2027-07-21,1244266,1382.5177777777778,378071,150.96666666666667,3466.0,22,148006,164.45111111111112,5
58517,Colina,-33.277979084765335,-70.72169498417254,21,28.23,42.82,9.616589364312944,77.2,94.38,93.52,2027-07-22,1207834,1342.0377777777778,334374,141.38444444444443,5027.0,27,152711,169.67888888888888,8
78084,Colina,-33.207219501871684,-70.91014679267556,25,12.47,36.27,3.179370307483365,73.81,87.7,84.89,2027-07-23,1631834,1813.148888888889,416997,107.91444444444444,3751.0,20,86389,95.98777777777778,9
67994,Colina,-33.32784226509937,-70.82258083892982,21,24.47,45.91,3.827357929834012,7.39,85.79,85.5,2027-07-24,1922715,2136.35,270900,94.16444444444444,5274.0,29,155608,172.89777777777778,10
82021,Pirque,-33.209540665766625,-70.83048888339245,37,33.44,67.02,3.437289078343237,78.63,89.52,85.93,2027-07-25,1572264,1746.96,209129,166.25444444444443,5103.0,22,112169,124.63222222222224,8
